id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50957407,Central yet secluded 2 BR pet-friendly fenced yard,9261236,Christina,,28806,35.56748,-82.59241,Entire home/apt,139,30,0,,,1,216,0,
50973918,Walk to RAD & Breweries- on 1 acre private land,4724682,Andress & Alex,,28806,35.58557,-82.57818,Entire home/apt,131,30,2,2021-10-31,0.77,1,148,2,
50993252,Studio Apartment- Walkable to Downtown,374979840,Stephanie,,28801,35.6005,-82.56006,Entire home/apt,84,2,18,2021-12-12,4.39,2,168,18,
50993973,"""Sol"" Modern room and bath at wonderful location",40376511,Paula,,28806,35.58728,-82.58,Private room,110,2,12,2021-12-05,2.38,2,218,12,
50996046,"""Luna"" Modern room and bath at wonderful location",40376511,Paula,,28806,35.58658,-82.57797,Private room,100,2,19,2021-12-13,3.80,2,251,19,
50996169,8min DWTN AVL Beautiful Home Unit A-2 bdrms+2baths,3028199,Florencia,,28804,35.65423,-82.58012,Entire home/apt,82,1,34,2021-11-24,7.85,5,161,34,
50999191,Mountain Vibes Is A Welcoming 2 Bedroom Apartment,61835943,Sara,,28806,35.575588,-82.575706,Entire home/apt,102,3,25,2021-12-09,5.00,1,68,25,
51015456,Retro Teal Bus on Farm w/Hot Tub,398177301,Barry,,28806,35.63141,-82.62854,Entire home/apt,45,1,54,2021-12-08,10.73,6,354,54,
51065714,Wildwood Cabin beside the Creek,388730525,Diana,,28732,35.42918,-82.52611,Entire home/apt,155,2,16,2021-12-12,3.53,1,0,16,
51070134,Asheville Abound,34778306,Christine,,28803,35.49292,-82.49407,Entire home/apt,225,2,14,2021-12-05,3.07,1,164,14,
51083596,Suite Apartment- Walkable to downtown,374979840,Stephanie,,28801,35.59997,-82.56133,Entire home/apt,85,2,19,2021-12-13,4.91,2,350,19,
51090436,Pet friendly walk to anywhere in West Asheville,31182569,Rachel,,28806,35.58168,-82.57477,Entire home/apt,151,2,1,2021-08-22,0.26,1,77,1,
51121890,1925 Charming House in Historic Montford.,20107175,Howard,,28801,35.600533,-82.559891,Entire home/apt,110,30,1,2021-11-20,1,1,97,1,
51125182,Historic Charlotte Street Condo,167186184,Towns,,28801,35.60312,-82.5461,Entire home/apt,145,1,4,2021-11-19,0.83,108,356,4,
51125183,Historic Charlotte Street Condo,167186184,Towns,,28801,35.60337,-82.54613,Entire home/apt,252,1,7,2021-11-27,1.60,108,355,7,
51144414,Fabulous Loft in the Heart of Downtown,1003147,Jason,,28801,35.59497,-82.55328,Entire home/apt,238,1,9,2021-11-17,2.57,1,157,9,
51147827,Fabulous 3 bedroom home near all Asheville offers!,384261838,Legacy Mountain,,28715,35.55272,-82.65273,Entire home/apt,118,27,1,2021-10-31,0.65,3,272,1,
51149286,"Monthly rental, Lovely Montford Home",388539039,Christopher,,28801,35.60003,-82.56052,Entire home/apt,117,28,1,2021-10-01,0.39,2,260,1,
51152864,A Quaint Cheerful House with an Antique Flare,274830202,Joseph,,28715,35.56507,-82.65289,Entire home/apt,109,2,12,2021-11-14,2.63,1,359,12,
51164202,TEE-TINY on Farm with HOT TUB,398177301,Barry,,28806,35.63235,-82.62974,Entire home/apt,62,1,70,2021-12-10,14.58,6,352,70,
51213068,Hidden Flower Tiny Farm,200915871,Celeste And Chris,,28804,35.65074,-82.52768,Entire home/apt,494,3,0,,,6,335,0,
51213408,Biltmore Village Gem,167186184,Towns,,28803,35.56436,-82.54041,Entire home/apt,381,1,6,2021-11-23,1.46,108,314,6,
51214001,Relax and Rejuvenate in Sleepy Gap Cottage,16359857,Anna,,28704,35.4672,-82.62118,Entire home/apt,161,2,13,2021-12-05,4.33,4,193,13,
51214506,Welcome to Asheville!,414566451,Sergey,,28806,35.57095,-82.64102,Entire home/apt,139,1,33,2021-11-28,6.88,1,251,33,
51229324,West Asheville Mid-Century Modern Bungalow,155031529,Shannon,,28806,35.57758,-82.61601,Entire home/apt,125,1,9,2021-11-27,2.33,1,142,9,
51230889,"Spacious, comfy private floor/entrance, billiards",378955839,David,,28806,35.59212,-82.61148,Private room,156,2,8,2021-12-10,2.35,1,40,8,
51241873,South Asheville 3 Bd 2 Ba Home w/Big Deck & Yard,411645902,Neil,,28704,35.46631,-82.57253,Entire home/apt,273,3,4,2021-11-28,0.92,1,356,4,
51252799,Amazing Town Mountain Getaway,167186184,Towns,,28804,35.62499,-82.52964,Entire home/apt,281,1,9,2021-11-30,1.94,108,345,9,
51266182,Cheerful one-bedroom with private bathroom and a shared living space with a TV and kitchen. Less than 5 minutes from downtown Asheville and right next to Richmond Hill Park 🏞️,415111330,Nick,,28806,35.61294,-82.58693,Private room,68,1,0,,,1,335,0,
51284679,Hikers Dream,83946753,Lynn,,28806,35.54338,-82.62427,Private room,80,2,4,2021-11-14,1.79,1,85,4,
51309707,Gorgeous South Slope Townhouse with Private Elevator,167186184,Towns,,28801,35.58528,-82.55446,Entire home/apt,509,1,5,2021-11-28,1.13,108,342,5,
51309708,Incredible South Slope Townhome with Private Elevator,167186184,Towns,,28801,35.5861,-82.55457,Entire home/apt,538,1,8,2021-11-24,2.38,108,343,8,
51324322,Biltmore Haven,128559412,Don,,28803,35.56667,-82.53188,Entire home/apt,172,2,6,2021-11-28,2.22,2,45,6,
51338187,Bluebird Cottage - New Listing!,407835634,Anna,,28804,35.65222,-82.57647,Entire home/apt,119,2,25,2021-12-12,5.47,1,346,25,
51366656,"Mountain Laurel, 10 minutes to Downtown",198187347,Jamie & Brooke,,28806,35.58933,-82.62263,Entire home/apt,162,1,15,2021-12-11,3.88,2,357,15,
51399745,Suite Mountain Thyme,262126295,Moira,,28803,35.55333,-82.53356,Entire home/apt,120,2,11,2021-12-05,2.56,1,170,11,
51410351,Cozy Haw Creek Retreat,416371574,Karen,,28805,35.59852,-82.51166,Entire home/apt,119,2,27,2021-12-13,7.94,1,101,27,
51426817,Updated 2 bedroom 1 bath house with sleeper sofa.,416506837,Joe And Lanesa,,28806,35.55473,-82.61912,Entire home/apt,129,3,15,2021-12-05,4.46,1,78,15,
51431865,Private room in West Asheville bungalow,5518425,Grant,,28806,35.57228,-82.57832,Private room,70,2,0,,,1,253,0,
51469099,Spacious South Asheville Getaway,167186184,Towns,,28803,35.48752,-82.51341,Entire home/apt,952,1,6,2021-11-22,2.22,108,289,6,
51470980,"Craftsman Style Cottage in Asheville, NC",416656915,Melissa,,28805,35.612213,-82.475014,Entire home/apt,160,2,4,2021-11-08,1.28,1,339,4,
51488337,Cozy and Cute in Fantastic West-Asheville location,59578110,Rachel,,28806,35.575,-82.59047,Private room,96,2,21,2021-12-05,6.24,1,29,21,
51517166,"Industrial Modern, walkable W. AVL, shops and bars",50368305,Jennifer,,28806,35.54013,-82.63116,Entire home/apt,128,2,18,2021-11-28,4.46,1,0,18,
51534720,Colorful Ground Floor Guest Suite,501449,Britt,,28806,35.58487,-82.58711,Entire home/apt,125,2,13,2021-12-05,3.07,1,165,13,
51551219,NEW LISTING! Modern Sanctuary w/ Fireplace & Patio,30114648,Jean,,28806,35.51156,-82.60785,Entire home/apt,149,2,26,2021-12-12,6.67,1,278,26,
51553495,Your Modern Asheville Oasis- Walk Downtown,116818984,Sarah,,28801,35.60297,-82.56864,Entire home/apt,300,2,5,2021-12-12,2.50,1,0,5,
51559316,5 Walnut Suites #202,25952620,Ashton,,28801,35.59698,-82.55226,Entire home/apt,164,2,19,2021-12-05,4.71,2,246,19,
51562372,Vintage Norwood Carriage House,48817320,David,,28804,35.6135,-82.55294,Entire home/apt,116,2,11,2021-12-12,4.07,1,2,11,
51562902,BRAND NEW TO AirBnB~ 30+DAYS RENTAL~WEST ASHEVILLE,242314108,Vessela Harper,,28806,35.57715,-82.60481,Entire home/apt,117,1,1,2021-09-28,0.38,2,340,1,
51562918,Entire PEACEFUL COTTAGE close to BILTMORE HOUSE!!!,348960299,Tracee,,28803,35.55472,-82.53077,Entire home/apt,136,2,7,2021-11-26,1.84,1,351,7,
51573168,"Modern, 1 bed apartment, walk to West Asheville",406341593,Martine,,28806,35.57589,-82.60664,Entire home/apt,114,30,1,2021-12-07,1,1,159,1,
51653656,Casa Blanca N. Asheville Retreat,5308222,Jason,,28804,35.63496,-82.60962,Entire home/apt,268,2,3,2021-11-29,1.70,3,242,3,
51669500,Cozy West Asheville Home,115164562,Peter,,28806,35.58602,-82.57701,Private room,90,1,2,2021-12-05,2,1,30,2,
51669998,"Happy Homestead - Family Friendly, 5min downtown",1158791,Tammy,,28805,35.61462,-82.50139,Entire home/apt,108,1,11,2021-12-11,5.00,1,75,11,
51691471,Hillcrest Hideaway-Entire Home 10 Minutes to DT,24730814,Toni,,28804,35.64777,-82.57848,Entire home/apt,240,2,11,2021-11-15,3.24,3,164,11,
51705682,Biltmore Village Apartment - Quiet Neighborhood!,418888547,Natalie,,28803,35.5712,-82.54781,Entire home/apt,111,1,22,2021-12-13,5.69,1,323,22,
51706509,North Asheville Guest House,16359857,Anna,,28804,35.63786,-82.5286,Entire home/apt,117,1,20,2021-12-10,8.11,4,343,20,
51707443,Cozy Cottage II - The perfect getaway,72193612,Rob,,28803,35.55458,-82.51136,Entire home/apt,263,3,12,2021-12-13,3.60,4,59,12,
51709528,Modern Private Suite-Minutes from Biltmore Estate,418916464,Sarrah,,28803,35.56715,-82.53213,Entire home/apt,137,1,22,2021-12-12,6.06,1,166,22,
51713535,Private South Asheville Studio,42140695,Josué,,28704,35.47532,-82.49939,Entire home/apt,60,1,17,2021-12-11,7.61,1,138,17,
51752014,Cozy Asheville/ Bent Creek Retreat w/ Hot Tub,419247317,Gene,,28806,35.51292,-82.61666,Entire home/apt,181,1,28,2021-12-10,8.32,1,345,28,
51761922,Downtown Home in Walking Distance of City Center,190501150,Adam,,28801,35.60421,-82.55504,Entire home/apt,135,30,1,2021-10-20,0.53,1,352,1,
51765289,Rent the Entire Inn! 1000ft Above Asheville,83729291,James,,28804,35.62785,-82.53303,Entire home/apt,989,3,5,2021-11-28,1.49,1,297,5,
51771518,Charming 2-bedroom cottage minutes from downtown,419401583,Dareth,,28805,35.58523,-82.49647,Entire home/apt,175,1,35,2021-12-09,10.19,1,332,35,
51796389,Asheville Mountain Retreat - 5 mi. from Downtown!,37992481,Andy,,28804,35.654488,-82.541351,Entire home/apt,400,1,0,,,1,203,0,
51805099,Charming Riverside Bungalow,6639528,Sara,,28804,35.63851,-82.596,Entire home/apt,128,2,11,2021-12-12,3.27,1,155,11,
51843113,NEW! 'Momma Rhodes' Cozy Home Near Blue Ridge Pkwy,121681645,Evolve,,28704,35.47797,-82.58413,Entire home/apt,146,2,6,2021-11-23,2.22,9,353,6,
51859048,Mountain View 🏔  Large Groups 🎄 Quick 10 mins to dwtn AVL,420082022,James,,28804,35.63465,-82.58709,Entire home/apt,375,2,1,2021-11-21,1,1,352,1,
51875440,BRAND NEW! Ultra-Luxurious House in the heart of Asheville... PRIVATE HOT TUB!,36793116,Mighty Tree Properties,,28806,35.61532,-82.64855,Entire home/apt,377,1,8,2021-11-22,2.18,2,307,8,
51883226,Elevation Lofts Boutique Hotel- Unit 301,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,669,2,0,,,5,319,0,
51887083,Spacious 1 Bedroom Retreat,5308222,Jason,,28804,35.63495,-82.61172,Entire home/apt,115,2,3,2021-11-26,1.34,3,75,3,
51956702,Elevation Lofts Boutique Hotel- Unit 302,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,769,2,0,,,5,305,0,
51957373,Elevation Lofts Boutique Hotel- Unit 304,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,702,2,1,2021-11-20,1,5,323,1,
51957729,Elevation Lofts Boutique Hotel- Unit 305,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,836,2,1,2021-11-07,0.77,5,330,1,
51957993,Elevation Lofts Boutique Hotel- Unit 306,420259754,Elevation Lofts Hotel,,28801,35.597107,-82.552101,Private room,602,2,3,2021-10-23,1.22,5,339,3,
51959262,Close & Easy Access for the Outdoor Enthusiast!,386507218,Redbud,,28704,35.48065,-82.58971,Entire home/apt,183,3,7,2021-11-26,2.21,1,272,7,
51968754,"Blocks from river arts dist., food and shops.",84742245,Ezra,,28806,35.57963,-82.57586,Private room,110,3,6,2021-11-29,3.40,1,354,6,
51968843,West AVL home Airstream & Hot Tub in a Prime Spot!,9182758,Judy,,28806,35.57701,-82.60346,Entire home/apt,330,5,0,,,1,83,0,
51989172,Cozy 3-bedroom cottage 15 mins from downtown AVL,96458068,Kelsey,,28715,35.5734,-82.65648,Entire home/apt,136,2,16,2021-12-08,4.80,1,134,16,
52001038,Modern Luxury Apartment near Biltmore,186732923,Rebecca,,28715,35.560478,-82.665291,Entire home/apt,176,1,8,2021-11-28,3.58,1,352,8,
52007251,"Your convenient, clean, and comfy space awaits.",357071627,Andrea,,28806,35.59333,-82.61148,Entire home/apt,126,30,0,,,1,307,0,
52011289,Astonishing South Slope Townhome with Rooftop Terrace,167186184,Towns,,28801,35.58751,-82.55476,Entire home/apt,538,1,3,2021-11-27,1.70,108,314,3,
52011291,Marvelous South Slope Townhome With Rooftop Terrace,167186184,Towns,,28801,35.58563,-82.55382,Entire home/apt,538,1,6,2021-11-11,1.76,108,323,6,
52050696,Modern Asheville Bungalow w/ Fire Pit,12865055,Scott,,28801,35.58899,-82.54794,Entire home/apt,159,2,11,2021-12-05,4.52,1,25,11,
52056409,Firefly Cove Guesthouse,2260255,Erin,,28803,35.49485,-82.4764,Entire home/apt,146,1,21,2021-12-12,7.16,2,308,21,
52075715,"West Asheville Basement Suite Asheville, NC",34278588,Wegotthis,,28806,35.573879,-82.572029,Entire home/apt,83,2,8,2021-12-12,2.96,1,356,8,
52090223,2B/1B ✨New Private Suite Retreat✨Sweet Location!✨,43095235,Terra,,28806,35.57724,-82.5815,Private room,412,2,0,,,3,180,0,
52091373,⭐️Charming Asheville Farmhouse Mtn vws15m to dwntwn,182768159,Cassie & Jeremy,,28805,35.61878,-82.48233,Entire home/apt,404,3,10,2021-12-12,4.48,1,327,10,
52101450,West AVL Garden Retreat,1567917,Georgeanna,,28806,35.573349,-82.61132,Entire home/apt,69,3,11,2021-11-29,4.93,1,255,11,
52102809,Bent Creek Complete Apartment,42678716,JC And John,,28806,35.50825,-82.60635,Entire home/apt,86,2,8,2021-12-04,2.53,2,349,8,
52112544,Magnificent S&W Building Condo In The Heart of Downtown Asheville,167186184,Towns,,28801,35.59547,-82.55303,Entire home/apt,481,1,4,2021-11-21,2.03,108,334,4,
52123687,"Newly Listed! Mountain Lover's Paradise in Candler, NC - PET FRIENDLY - Fire pit/BBQ - Mountain View",343321063,Mary,,28715,35.56451,-82.65295,Entire home/apt,319,2,5,2021-12-12,1.70,2,328,5,
52124988,**Asheville’s Misty Mountain Suite**(Pet Friendly),38149372,Arayna,,28806,35.60459,-82.61183,Entire home/apt,79,1,16,2021-12-05,7.87,2,165,16,
52125328,Solar Powered Bus ~ Tiny Home ~ River View Oasis,2600734,Jack,,28804,35.62938,-82.60509,Entire home/apt,90,2,7,2021-11-21,2.39,1,4,7,
52143097,Hot Tub! Walk to Downtown Asheville. Modern Decor.,17654471,Cicily,,28801,35.59479,-82.54701,Entire home/apt,339,4,4,2021-11-27,1.82,1,314,4,
52144917,$2M LUXURY 6 BDRM HOUSE W/ HOT TUB,108722228,Jackson,,28801,35.60374,-82.54426,Entire home/apt,792,3,5,2021-12-05,1.74,2,334,5,
52149843,Cozy ModernWalk to dwntwn.  Sunset views,422190367,Nevaeh,,28801,35.59693,-82.54251,Entire home/apt,182,1,16,2021-12-03,8.28,1,318,16,
52155553,Bring the Family to our South Asheville Townhome,167186184,Towns,,28704,35.46958,-82.50662,Entire home/apt,172,1,3,2021-11-18,1.34,108,329,3,
52155554,Perfect South Asheville Townhome Getaway,167186184,Towns,,28704,35.46796,-82.5081,Entire home/apt,172,1,2,2021-10-17,0.90,108,356,2,
52155555,Exceptional Downtown Condo,167186184,Towns,,28801,35.5973,-82.55182,Entire home/apt,381,1,2,2021-11-28,0.81,108,353,2,
52171545,Lux Haven …Your Luxury Digs near West Asheville,97183147,Tag,,28715,35.55596,-82.64788,Entire home/apt,161,2,8,2021-11-27,3.29,1,358,8,
52185009,Asheville Adventurer's Retreat,368571485,Amy,,28806,35.56744,-82.57109,Entire home/apt,125,1,9,2021-11-20,3.97,1,19,9,
52198477,"Mtn views, hot tub, firepit, 5 minutes to downtown",22487807,Kara,,28804,35.63474,-82.5855,Entire home/apt,290,3,14,2021-12-05,5.68,1,243,14,
52206234,Adorable guesthouse near the French Broad!,363702711,Gabrielle,,28806,35.51291,-82.60578,Entire home/apt,115,1,4,2021-09-27,1.35,1,0,4,
52226257,River Cottage,131057648,Luz,,28804,35.62703,-82.59267,Entire home/apt,272,2,5,2021-11-14,2.08,2,357,5,
52240577,Sunset Retreat | Hideaway 15mins to Biltmore & DT,232831690,Jon,,28803,35.49259,-82.51463,Entire home/apt,224,2,18,2021-12-08,6.14,4,65,18,
52263620,Upstream Symphony - Ask about our Wedding Venue,108739712,Jay,,28806,35.56926,-82.56796,Entire home/apt,871,2,0,,,5,317,0,
52265749,South Asheville Adventure Basecamp,20115078,Philip,,28704,35.45921,-82.57317,Private room,55,2,9,2021-12-01,3.07,1,55,9,
52281129,Walk to Grove Park Inn and Downtown - 2BR/1BA,38442012,Raven&Stephen,,28804,35.61268,-82.53916,Private room,85,3,5,2021-12-05,3.19,1,125,5,
52303908,"AVL Vacation Retreat, 3mi Downtown, Hot Tub, Dogs!",242474849,Jennifer,,28804,35.62731,-82.58256,Entire home/apt,299,2,8,2021-12-05,3.16,15,341,8,
52304660,The Magnolia Lodge - 9 minutes to downtown AVL,145533530,Christy,,28803,35.55898,-82.48665,Entire home/apt,483,4,8,2021-12-12,2.93,5,104,8,
52306265,South Asheville  Room plus,28313997,Ciera,,28803,35.55572,-82.52932,Private room,37,30,0,,,2,41,0,
52333380,Perfect Downtown Pad!,205522452,Black Bear,,28801,35.59749,-82.55426,Entire home/apt,68,28,1,2021-10-31,0.65,5,348,1,
52349393,CITY-&-NATURE APARTMENT IN RIVER ARTS DISTRICT,130289593,Ted,,28801,35.59022,-82.56579,Entire home/apt,103,30,1,2021-11-06,0.75,2,351,1,
52353435,West Asheville Getaway #2,146202451,Nathan,,28806,35.57861,-82.63263,Entire home/apt,110,2,11,2021-12-05,5.50,2,163,11,
52364695,"Holly Hill Haven; Forested seclusion, 10 mins from downtown Asheville, backyard oasis and hot tub!",96187307,Yonder,,28806,35.62024,-82.64194,Entire home/apt,393,1,1,2021-10-25,0.58,42,350,1,
52364700,Utopia Themed Suites: A serene sanctuary with industrial style decor and seasonal pool and hot tub!,96187307,Yonder,,28805,35.61183,-82.52414,Entire home/apt,706,1,0,,,42,354,0,
52366902,"Lazy Daze Hideaway
Comfortable 2-Bedroom Bungalow",4647984,Leah,,28803,35.57276,-82.51446,Entire home/apt,157,28,3,2021-12-03,1.55,1,318,3,
52367944,Modern Chic w Mountain View A,266361810,Alina,,28804,35.62178,-82.57132,Private room,92,2,3,2021-11-13,1.96,2,180,3,
52368270,Modern Chic w Mountain View B,266361810,Alina,,28804,35.62133,-82.570343,Private room,104,2,2,2021-11-07,1.13,2,180,2,
52371352,Cozy Mountain Home Close to Town,47111763,Matilda,,28805,35.62559,-82.47715,Entire home/apt,188,2,1,2021-11-21,1,3,345,1,
52372306,Asheville Cozy Mountain Getaway Close to Downtown,243900226,Randy,,28805,35.58798,-82.49374,Entire home/apt,240,2,1,2021-11-07,0.77,2,350,1,
52385221,Canvas Tent #0 @Baying Hound Campground,151279507,Bobby And Amanda,,28806,35.61233,-82.60516,Entire home/apt,35,2,1,2021-10-18,0.51,18,180,1,
52386150,"Bright, Clean, and Close to Everything.",424026604,Terry,,28806,35.59252,-82.61285,Entire home/apt,100,30,0,,,2,307,0,
52399347,Arthouse Suite on Country Club,13405192,Melissa L.,,28804,35.62138,-82.54737,Private room,175,1,9,2021-11-21,4.03,1,148,9,
52407559,Trendy and Spacious 2-story Apt. on Carolina Ln,329768553,Austin,,28801,35.597935,-82.553123,Entire home/apt,168,2,1,2021-12-12,1,3,205,1,
52408697,"Relaxing Montford Retreat, 5 Min. Walk to Downtown",63382608,Catherine,,28801,35.59888,-82.55917,Entire home/apt,92,1,16,2021-11-28,5.93,2,0,16,
52419566,NEW! Luxe Asheville Home w/ Stunning Mountain View,121681645,Evolve,,28806,35.6109,-82.65192,Entire home/apt,538,3,4,2021-12-04,2.61,9,311,4,
52422900,"Well appointed room 20 min to DT, Biltmore & more",423445541,Tom And Carol,,28704,35.47922,-82.50404,Private room,68,1,8,2021-12-06,3.58,1,112,8,
52424764,Skylight Condo,149601167,TurnKey Vacation Rentals,,28801,35.59558,-82.5529,Entire home/apt,587,2,1,2021-12-12,1,43,342,1,
52436930,"Asheville Oasis, Covered Porch,Firepit,Office,Yoga",15352414,Dawon,,28806,35.61179,-82.592049,Entire home/apt,154,3,16,2021-12-02,6.00,1,164,16,
52438122,Brand new cottage minutes from downtown Asheville,424428643,Eric,,28806,35.56967,-82.63193,Entire home/apt,206,1,14,2021-12-12,6.09,2,239,14,
52441016,Bradhall Retreat,424026604,Terry,,28806,35.62785,-82.66385,Entire home/apt,107,2,0,,,2,342,0,
52458524,The Peace Cottage,237386633,Michael,,28806,35.60094,-82.61039,Entire home/apt,132,2,12,2021-11-28,5.14,1,357,12,
52465101,New modern cottage minutes from downtown Asheville,424428643,Eric,,28806,35.57064,-82.6313,Entire home/apt,225,1,14,2021-12-12,6.27,2,246,14,
52471532,South Asheville Townhome Wonderful Getaway,167186184,Towns,,28704,35.46987,-82.50705,Entire home/apt,172,1,3,2021-11-26,1.50,108,352,3,
52474452,Exceptional South Asheville Townhome,167186184,Towns,,28704,35.46971,-82.50672,Entire home/apt,172,1,5,2021-11-28,2.50,108,352,5,
52474453,Absolutely Amazing Downtown Condo,167186184,Towns,,28801,35.59555,-82.55187,Entire home/apt,381,1,4,2021-11-09,1.76,108,343,4,
52492240,"Walkable West AVL Bungalow, 5 mins to downtown!",288502396,Jennica,,28806,35.58088,-82.59062,Entire home/apt,165,28,1,2021-11-10,0.83,2,113,1,
